"","0","1","2","3","4","5","6"
"488",0,0.24,0.125,0.495,0.015,0.11,0.015
"489",0.02,0,0.82,0.065,0.02,0.035,0.04
"490",0.07,0.025,0.11,0.47,0.07,0.245,0.01
"491",0.84,0,0.025,0.065,0.015,0.05,0.005
"492",0.005,0.01,0.02,0.005,0.91,0.035,0.015
"493",0.035,0.035,0.01,0.39,0.06,0.42,0.05
"494",0.025,0.05,0.005,0.02,0.225,0.645,0.03
"495",0,0.43,0.13,0.23,0.04,0.065,0.105
"496",0.01,0.005,0.03,0.02,0.875,0.03,0.03
"497",0.035,0.04,0.025,0.08,0.02,0.795,0.005
"498",0.04,0.02,0.07,0.515,0.16,0.18,0.015
"499",0.135,0.005,0.09,0.02,0.13,0.025,0.595
"500",0.015,0,0.04,0,0.89,0.015,0.04
"501",0.015,0.005,0.025,0.015,0.88,0.03,0.03
"502",0.01,0,0,0.025,0.96,0.005,0
"503",0.745,0,0.04,0.015,0.07,0.065,0.065
"504",0.02,0.01,0.02,0.11,0.735,0.08,0.025
"505",0,0.995,0,0.005,0,0,0
"506",0.025,0.07,0.11,0.055,0.035,0.615,0.09
"507",0.045,0.06,0.135,0.38,0.075,0.135,0.17
"508",0.105,0.005,0.12,0.115,0.105,0.215,0.335
"509",0,1,0,0,0,0,0
"510",0.035,0,0.105,0.11,0.1,0.1,0.55
"511",0,0.98,0.01,0,0.005,0,0.005
"512",0,0.005,0.005,0.045,0.925,0.015,0.005
"513",0.025,0,0.03,0.01,0.88,0.035,0.02
"514",0.035,0.01,0.025,0.365,0.16,0.36,0.045
"515",0.965,0,0,0,0.005,0.01,0.02
"516",0.02,0.28,0.46,0.09,0.095,0.015,0.04
"517",0.03,0,0.265,0.07,0.55,0.045,0.04
"518",0.01,0.06,0.225,0.64,0.01,0.03,0.025
"519",0.13,0.01,0.46,0.17,0.085,0.13,0.015
"520",0.165,0.005,0.035,0.465,0.035,0.205,0.09
"521",0.215,0.015,0.045,0.035,0.09,0.525,0.075
"522",0,0.985,0.01,0,0,0.005,0
"523",0,0.985,0,0.01,0,0,0.005
"524",0.02,0.015,0.065,0.89,0,0.005,0.005
"525",0.005,0.025,0.77,0.075,0.02,0.06,0.045
"526",0.935,0,0.015,0.01,0.01,0.025,0.005
"527",0.01,0.025,0.065,0.035,0.02,0.025,0.82
"528",0.015,0.01,0.01,0.825,0.02,0.11,0.01
"529",0,1,0,0,0,0,0
"530",0,0,0.035,0.01,0.09,0.035,0.83
"531",0.04,0.01,0.66,0.025,0.095,0.055,0.115
"532",0.86,0.005,0.04,0.045,0.015,0.035,0
"533",0.97,0,0.015,0,0,0.01,0.005
"534",0.005,0,0.945,0.025,0.005,0,0.02
"535",0,0.005,0.02,0,0.015,0.035,0.925
"536",0.025,0.025,0.03,0.19,0.015,0.635,0.08
"537",0.7,0,0.03,0.065,0.05,0.08,0.075
"538",0,0.005,0.05,0.925,0.01,0.01,0
"539",0.01,0.06,0.015,0.1,0.165,0.63,0.02
"540",0.015,0.01,0.915,0.025,0.01,0.015,0.01
"541",0.92,0,0.03,0.015,0.005,0.025,0.005
"542",0.015,0,0.515,0.06,0.085,0.025,0.3
"543",0.95,0,0.005,0.015,0.005,0.015,0.01
"544",0.82,0,0.025,0.03,0.055,0.03,0.04
"545",0,0.985,0,0.01,0,0.005,0
"546",0.045,0.015,0.02,0.045,0.09,0.76,0.025
"547",0,1,0,0,0,0,0
"548",0.01,0,0.02,0.03,0.91,0.01,0.02
"549",0.03,0.045,0.61,0.1,0.01,0.065,0.14
"550",0,0.88,0.095,0.015,0,0.005,0.005
"551",0,1,0,0,0,0,0
"552",0.13,0,0.06,0.27,0.08,0.385,0.075
"553",0.135,0,0.695,0.045,0.025,0.03,0.07
"554",0.015,0.01,0.06,0.015,0.795,0.025,0.08
"555",0.04,0.005,0.075,0.025,0.755,0.04,0.06
"556",0,0.995,0,0.005,0,0,0
"557",0.045,0.005,0.02,0.04,0.79,0.055,0.045
"558",0.04,0.65,0.04,0.1,0.065,0.05,0.055
"559",0,0,0,0.005,0.005,0.01,0.98
"560",0,1,0,0,0,0,0
"561",0.015,0.085,0.4,0.31,0.11,0.04,0.04
"562",0.965,0,0,0.01,0.01,0.015,0
"563",0.025,0.025,0.005,0.065,0.045,0.83,0.005
"564",0,1,0,0,0,0,0
"565",0.9,0,0.01,0.04,0.005,0.035,0.01
"566",0.975,0,0.005,0,0,0.015,0.005
"567",0.005,0.05,0.035,0.78,0.06,0.055,0.015
"568",0,0.995,0,0.005,0,0,0
"569",0.015,0.05,0.09,0.525,0.015,0.26,0.045
"570",0.735,0,0.025,0.08,0.025,0.1,0.035
"571",0.005,0.035,0.015,0.155,0.055,0.7,0.035
"572",0.01,0,0.06,0,0.05,0.035,0.845
"573",0.01,0,0.01,0.015,0.91,0.025,0.03
"574",0,1,0,0,0,0,0
"575",0,1,0,0,0,0,0
"576",0.01,0.005,0.03,0.045,0.875,0.01,0.025
"577",0.02,0.045,0.745,0.1,0.005,0.05,0.035
"578",0,0.975,0.01,0.005,0,0.01,0
"579",0,0.005,0.005,0.955,0.015,0.02,0
"580",0.85,0,0.045,0.015,0.01,0.05,0.03
"581",0.09,0.01,0.045,0.045,0.105,0.655,0.05
"582",0.045,0.01,0.09,0.67,0.055,0.11,0.02
"583",0.005,0.015,0.01,0.01,0.02,0.005,0.935
"584",0.03,0.01,0.015,0.055,0.02,0.795,0.075
"585",0.01,0.91,0.03,0.005,0.02,0.005,0.02
"586",0,0.99,0,0.005,0.005,0,0
"587",0,0.995,0,0,0,0.005,0
"588",0.02,0.615,0.005,0.115,0.125,0.07,0.05
"589",0,0.945,0.04,0.005,0,0,0.01
"590",0.03,0.02,0.56,0.06,0.05,0.03,0.25
"591",0.005,0,0.025,0.04,0.09,0.02,0.82
"592",0.015,0.005,0.015,0.005,0.01,0.05,0.9
"593",0.005,0.13,0.025,0.18,0.53,0.11,0.02
"594",0,0.895,0.015,0.04,0,0,0.05
"595",0,0.985,0,0.015,0,0,0
"596",0.17,0.025,0.43,0.115,0.03,0.09,0.14
"597",0.095,0.02,0.575,0.27,0,0.03,0.01
"598",0,0.99,0.005,0,0,0,0.005
"599",0.04,0.025,0.03,0.13,0.03,0.735,0.01
"600",0.22,0.01,0.03,0.205,0.085,0.44,0.01
"601",0.055,0.025,0.11,0.44,0.02,0.22,0.13
"602",0.205,0.005,0.145,0.115,0.1,0.3,0.13
"603",0.045,0,0.055,0.015,0.765,0.055,0.065
"604",0.07,0.03,0.03,0.035,0.09,0.69,0.055
"605",0,0.99,0,0,0,0,0.01
"606",0.12,0.005,0.025,0.145,0.09,0.615,0
"607",0,1,0,0,0,0,0
"608",0.935,0,0.01,0.01,0,0.03,0.015
"609",0,1,0,0,0,0,0
"610",0.005,0.025,0.825,0.105,0.01,0.025,0.005
"611",0.095,0.04,0.065,0.045,0.265,0.04,0.45
"612",0.04,0.015,0.03,0.21,0.065,0.62,0.02
"613",0.835,0,0.06,0.015,0.025,0.025,0.04
"614",0,0.925,0,0.03,0.015,0.015,0.015
"615",0,0,0.02,0.005,0.045,0.03,0.9
"616",0.06,0.025,0.03,0.09,0.19,0.595,0.01
"617",0.895,0,0.045,0,0.01,0.025,0.025
"618",0.015,0.01,0.01,0.085,0.455,0.36,0.065
"619",0.05,0.005,0.05,0.005,0.71,0.095,0.085
"620",0.025,0.01,0.02,0.12,0.725,0.065,0.035
"621",0.01,0.015,0.155,0.64,0.005,0.11,0.065
"622",0.075,0.005,0.135,0.63,0.04,0.08,0.035
"623",0.005,0.725,0.055,0.145,0.02,0.025,0.025
"624",0.035,0,0.01,0.695,0.015,0.22,0.025
"625",0.35,0.005,0.11,0.19,0.01,0.305,0.03
"626",0.115,0.005,0.025,0.095,0.015,0.12,0.625
"627",0.065,0,0.89,0.015,0.015,0.005,0.01
"628",0.105,0.015,0.075,0.63,0.02,0.15,0.005
"629",0.01,0,0.03,0.04,0.825,0.075,0.02
"630",0.015,0.05,0.09,0.74,0.025,0.075,0.005
"631",0.01,0,0.02,0.025,0.855,0.05,0.04
"632",0.94,0.005,0.025,0.015,0,0.01,0.005
"633",0.005,0.005,0.015,0.105,0.765,0.09,0.015
"634",0.02,0.005,0.04,0.75,0.105,0.06,0.02
"635",0.945,0,0.01,0.005,0.005,0.015,0.02
"636",0.025,0,0.035,0.005,0.025,0.03,0.88
"637",0.125,0.01,0.495,0.075,0.09,0.04,0.165
"638",0.15,0.025,0.07,0.245,0.015,0.485,0.01
"639",0.01,0.86,0.02,0.045,0.02,0.035,0.01
"640",0.045,0.015,0.02,0.025,0.09,0.77,0.035
"641",0.055,0.08,0.08,0.095,0.11,0.54,0.04
"642",0.025,0.125,0.03,0.13,0.57,0.085,0.035
"643",0.835,0.01,0.01,0.055,0.015,0.065,0.01
"644",0.01,0,0.025,0.03,0.87,0.025,0.04
"645",0,1,0,0,0,0,0
"646",0.005,0.005,0.01,0.01,0.925,0.03,0.015
"647",0.975,0,0.005,0.005,0,0.005,0.01
"648",0.015,0.085,0.075,0.065,0.625,0.06,0.075
"649",0.025,0.005,0.075,0.045,0.045,0.04,0.765
"650",0.03,0,0.035,0.795,0.02,0.11,0.01
"651",0.01,0,0.015,0.9,0.015,0.05,0.01
"652",0.87,0,0.005,0.04,0.01,0.05,0.025
"653",0,0.99,0.005,0,0.005,0,0
"654",0,0.975,0.02,0,0,0,0.005
"655",0.05,0.015,0.805,0.075,0.015,0.01,0.03
"656",0.015,0.015,0.045,0.05,0.01,0.02,0.845
"657",0.005,0.005,0.855,0.06,0.03,0.04,0.005
"658",0.015,0.005,0.135,0.04,0.07,0.015,0.72
"659",0.01,0.03,0.015,0.145,0.035,0.695,0.07
"660",0,0.99,0.005,0.005,0,0,0
"661",0,0.005,0.965,0.015,0.005,0.005,0.005
"662",0,0.005,0.015,0.02,0.03,0.09,0.84
"663",0.005,0.05,0.045,0.05,0.775,0.055,0.02
"664",0.235,0.01,0.485,0.1,0.055,0.07,0.045
"665",0.005,0.01,0.24,0.575,0.015,0.125,0.03
"666",0.005,0.005,0.09,0.015,0,0.02,0.865
"667",0.89,0,0.015,0.025,0.01,0.055,0.005
"668",0.035,0.015,0.33,0.415,0.05,0.055,0.1
"669",0,0.86,0.03,0.015,0.005,0.03,0.06
"670",0.03,0.025,0.035,0.01,0.735,0.05,0.115
"671",0.71,0.005,0.04,0.1,0.04,0.05,0.055
"672",0.025,0.09,0.02,0.02,0.02,0.79,0.035
"673",0.05,0.015,0.78,0.035,0.03,0.045,0.045
"674",0.01,0,0.05,0.025,0.875,0.025,0.015
"675",0.635,0.005,0.16,0.035,0.03,0.065,0.07
"676",0.015,0.045,0.01,0.05,0.045,0.82,0.015
"677",0.05,0.01,0.705,0.065,0.04,0.035,0.095
"678",0.95,0,0.025,0.005,0.01,0.005,0.005
"679",0.02,0.015,0,0.07,0.02,0.83,0.045
"680",0.54,0.005,0.115,0.05,0.085,0.095,0.11
"681",0.04,0.005,0.07,0.665,0.01,0.145,0.065
"682",0.055,0.005,0.04,0.1,0.61,0.15,0.04
"683",0.02,0,0.03,0,0.01,0.015,0.925
"684",0.975,0,0.01,0.005,0,0.01,0
"685",0.015,0.06,0.025,0.03,0.065,0.765,0.04
"686",0.02,0,0,0.745,0.085,0.15,0
"687",0,0.01,0.885,0.05,0.015,0.005,0.035
"688",0.02,0.01,0.045,0.045,0.82,0.03,0.03
"689",0.89,0.005,0.015,0.03,0,0.05,0.01
"690",0,1,0,0,0,0,0
"691",0.005,0.03,0,0.02,0.015,0.93,0
"692",0.01,0.02,0.02,0.69,0.01,0.23,0.02
"693",0.02,0.01,0.05,0.625,0.125,0.16,0.01
"694",0.055,0,0.05,0.06,0.015,0.1,0.72
"695",0.025,0,0,0.05,0.865,0.045,0.015
"696",0,0.995,0,0.005,0,0,0
"697",0,0.985,0.005,0.005,0,0,0.005
"698",0.005,0.03,0.015,0.01,0.05,0.88,0.01
"699",0.04,0.02,0.07,0.605,0.005,0.25,0.01
"700",0.015,0,0.025,0.015,0.02,0.015,0.91
"701",0,0.995,0,0.005,0,0,0
"702",0.025,0.02,0.025,0.09,0.08,0.635,0.125
"703",0.005,0.02,0.165,0.055,0.575,0.055,0.125
"704",0,0.035,0.03,0.055,0.775,0.08,0.025
"705",0,0,0.01,0.015,0.955,0.02,0
"706",0,0.995,0,0,0,0.005,0
"707",0.045,0.005,0.13,0.705,0.025,0.09,0
"708",0.005,0,0.01,0,0.01,0.005,0.97
"709",0.01,0,0.01,0.015,0.045,0.01,0.91
"710",0.02,0,0.03,0.805,0.05,0.09,0.005
"711",0.045,0,0.795,0.095,0.02,0.005,0.04
"712",0.005,0.02,0.06,0.03,0.005,0.015,0.865
"713",0.32,0,0.07,0.135,0.05,0.135,0.29
"714",0,0.995,0.005,0,0,0,0
"715",0.07,0.01,0.32,0.455,0.04,0.09,0.015
"716",0,0.01,0.055,0.055,0.85,0.025,0.005
"717",0.04,0.005,0.03,0.665,0.01,0.23,0.02
"718",0.03,0.01,0.045,0.045,0.01,0.09,0.77
"719",0.015,0.01,0.03,0.015,0.87,0.055,0.005
"720",0,0.995,0,0.005,0,0,0
"721",0.025,0,0.01,0.145,0.005,0.805,0.01
"722",0.065,0.04,0.075,0.415,0.055,0.2,0.15
"723",0,0,0.92,0.025,0.015,0.01,0.03
"724",0.01,0.005,0.005,0.035,0.925,0.015,0.005
"725",0.045,0.04,0.64,0.1,0.025,0.04,0.11
"726",0.015,0.005,0,0.02,0.05,0.91,0
"727",0.035,0.015,0.045,0.075,0.655,0.11,0.065
"728",0.085,0.01,0.02,0.135,0.18,0.53,0.04
"729",0.11,0.005,0.09,0.08,0.06,0.345,0.31
"730",0,0.01,0.02,0.02,0.945,0,0.005
"731",0,1,0,0,0,0,0
"732",0.325,0.02,0.13,0.32,0.005,0.18,0.02
"733",0.29,0.005,0.09,0.22,0.075,0.225,0.095
"734",0.03,0.025,0.61,0.2,0.035,0.03,0.07
"735",0.005,0.005,0.045,0.015,0.025,0.015,0.89
"736",0,0.985,0.005,0,0.005,0,0.005
"737",0.075,0.01,0.03,0.29,0,0.555,0.04
"738",0.035,0.01,0.13,0.72,0.025,0.06,0.02
"739",0.195,0,0.155,0.415,0.015,0.175,0.045
"740",0,0,0.035,0.01,0.005,0.03,0.92
"741",0.805,0,0.04,0.035,0.04,0.05,0.03
"742",0.025,0.065,0,0.075,0.07,0.71,0.055
"743",0,0.89,0.015,0.03,0,0.065,0
"744",0.925,0,0.01,0,0.005,0.035,0.025
"745",0.67,0.005,0.045,0.085,0.06,0.11,0.025
"746",0.05,0.01,0.175,0.05,0.115,0.055,0.545
"747",0.12,0.02,0.5,0.185,0.03,0.105,0.04
"748",0.11,0.025,0.32,0.075,0.15,0.135,0.185
"749",0.11,0.015,0.07,0.085,0.12,0.195,0.405
"750",0.93,0,0.005,0.015,0.01,0.04,0
"751",0.95,0,0.02,0.015,0,0.015,0
"752",0.07,0,0.05,0.035,0.685,0.09,0.07
"753",0.01,0.005,0.01,0.015,0.935,0.01,0.015
"754",0.095,0.005,0.05,0.245,0.055,0.51,0.04
"755",0.055,0,0.48,0.06,0.165,0.085,0.155
"756",0.12,0.055,0.07,0.11,0.195,0.37,0.08
"757",0.01,0.125,0.45,0.33,0.045,0.04,0
"758",0.035,0.035,0.63,0.055,0.075,0.045,0.125
"759",0.055,0.005,0.005,0.69,0.03,0.21,0.005
"760",0.215,0.005,0.035,0.06,0.01,0.12,0.555
"761",0.885,0.005,0.02,0.01,0.02,0.015,0.045
"762",0.045,0.005,0.115,0.01,0.125,0.04,0.66
"763",0.01,0.005,0.025,0.015,0.865,0.045,0.035
"764",0.07,0.015,0.05,0.04,0.11,0.035,0.68
"765",0.005,0.015,0.01,0.03,0.01,0.015,0.915
"766",0.005,0.935,0.02,0.01,0.015,0,0.015
"767",0.005,0.965,0,0.01,0.005,0.005,0.01
"768",0.015,0.02,0.81,0.04,0.055,0.015,0.045
"769",0.095,0.01,0.405,0.135,0.105,0.095,0.155
"770",0.065,0.015,0.105,0.65,0.025,0.115,0.025
"771",0.78,0,0.02,0.005,0.01,0.04,0.145
"772",0.075,0.015,0.145,0.2,0.07,0.265,0.23
"773",0.005,0.02,0.03,0.04,0.78,0.09,0.035
"774",0,0.01,0.005,0.655,0.075,0.23,0.025
"775",0,1,0,0,0,0,0
"776",0.005,0,0.945,0.005,0.02,0.015,0.01
"777",0.17,0.035,0.05,0.47,0.045,0.195,0.035
"778",0.005,0.04,0.82,0.105,0.01,0.015,0.005
"779",0.865,0,0.01,0.045,0.02,0.05,0.01
"780",0.815,0.005,0.03,0,0.025,0.075,0.05
"781",0,0.995,0.005,0,0,0,0
"782",0,1,0,0,0,0,0
"783",0.56,0.005,0.09,0.025,0.035,0.165,0.12
"784",0,1,0,0,0,0,0
"785",0.02,0,0.94,0.015,0.015,0.005,0.005
"786",0.065,0.01,0.025,0.06,0.635,0.165,0.04
"787",0.915,0,0.01,0.01,0.015,0.03,0.02
"788",0,0.955,0.005,0.03,0.005,0,0.005
"789",0.03,0.005,0.06,0.05,0.11,0.03,0.715
"790",0.05,0.065,0.01,0.075,0.045,0.735,0.02
"791",0.005,0.005,0.025,0.015,0.02,0.03,0.9
"792",0.015,0.08,0.725,0.035,0.01,0.05,0.085
"793",0,1,0,0,0,0,0
"794",0.015,0.075,0.655,0.17,0.025,0.05,0.01
"795",0,1,0,0,0,0,0
"796",0.025,0.005,0.015,0.28,0.01,0.595,0.07
"797",0.015,0.005,0.175,0.025,0.085,0.01,0.685
"798",0.495,0,0.035,0.22,0.045,0.195,0.01
"799",0.015,0.845,0.065,0.03,0.005,0.03,0.01
"800",0,0,0.02,0.02,0.93,0.02,0.01
"801",0,0.955,0.01,0.01,0,0.01,0.015
"802",0.025,0.04,0.67,0.1,0.08,0.015,0.07
"803",0.99,0,0,0,0,0.01,0
"804",0.02,0,0.025,0.02,0.825,0.075,0.035
"805",0.975,0,0.005,0.005,0,0.015,0
"806",0.95,0,0,0.02,0,0.025,0.005
"807",0.005,0,0.015,0.01,0.01,0.025,0.935
"808",0.095,0.04,0.04,0.03,0.065,0.7,0.03
"809",0.02,0.035,0.045,0.37,0.01,0.43,0.09
"810",0.005,0,0.025,0.005,0.025,0.015,0.925
"811",0.015,0.03,0.055,0.03,0.825,0.03,0.015
"812",0.15,0.025,0.155,0.1,0.08,0.12,0.37
"813",0.05,0,0.035,0.12,0.04,0.73,0.025
"814",0.02,0,0.035,0.005,0.04,0.02,0.88
"815",0,0.77,0.05,0.09,0.015,0.05,0.025
"816",0.015,0.04,0.215,0.255,0.02,0.335,0.12
"817",0.015,0.015,0.03,0.775,0.045,0.105,0.015
"818",0,1,0,0,0,0,0
"819",0.06,0.025,0.09,0.07,0.06,0.205,0.49
"820",0.805,0,0.02,0.025,0.02,0.045,0.085
"821",0.115,0,0.045,0.335,0.07,0.385,0.05
"822",0,0.99,0,0,0,0,0.01
"823",0.04,0.005,0.005,0.115,0.01,0.825,0
"824",0.025,0.01,0.065,0.025,0.025,0.035,0.815
"825",0.055,0.06,0.1,0.57,0.03,0.15,0.035
"826",0,1,0,0,0,0,0
"827",0.025,0.065,0.085,0.035,0.07,0.625,0.095
"828",0.13,0.02,0.08,0.025,0.445,0.115,0.185
"829",0.975,0,0,0,0,0.02,0.005
"830",0.845,0,0,0.025,0.015,0.085,0.03
"831",0.035,0.04,0.835,0.035,0.01,0.015,0.03
"832",0.17,0.005,0.025,0.27,0.005,0.495,0.03
"833",0.11,0.04,0.23,0.11,0.1,0.325,0.085
"834",0.02,0.015,0.07,0.03,0.065,0.095,0.705
"835",0.02,0.03,0.755,0.08,0.05,0.055,0.01
"836",0.015,0,0.875,0.045,0.03,0.005,0.03
"837",0.025,0.01,0.025,0.015,0.865,0.01,0.05
"838",0,0.985,0,0,0,0.005,0.01
"839",0.075,0.02,0.06,0.34,0.205,0.255,0.045
"840",0,0.98,0.005,0,0,0.005,0.01
"841",0.045,0.005,0.01,0.545,0.005,0.385,0.005
"842",0,0.98,0,0.01,0,0.005,0.005
"843",0.015,0.005,0.86,0.025,0.015,0.01,0.07
"844",0,0.995,0,0,0.005,0,0
"845",0.015,0,0.03,0.87,0.015,0.045,0.025
"846",0.005,0.09,0.545,0.095,0.015,0.05,0.2
"847",0.065,0,0.62,0.05,0.13,0.025,0.11
"848",0.015,0,0.015,0.015,0.885,0.04,0.03
"849",0.005,0.815,0.04,0.1,0,0.025,0.015
"850",0,1,0,0,0,0,0
"851",0.135,0,0,0.14,0.02,0.69,0.015
"852",0.98,0,0,0.005,0,0.015,0
"853",0.075,0,0.02,0.095,0.06,0.685,0.065
"854",0.005,0.93,0.015,0.01,0.005,0.015,0.02
"855",0,1,0,0,0,0,0
"856",0.03,0,0.02,0.005,0.055,0.025,0.865
"857",0.04,0,0.015,0.21,0.18,0.5,0.055
"858",0,1,0,0,0,0,0
"859",0.02,0.015,0.1,0.04,0.665,0.055,0.105
"860",0.04,0.005,0.05,0.015,0.655,0.16,0.075
"861",0.035,0,0.045,0.02,0.79,0.065,0.045
"862",0.095,0.01,0.105,0.61,0.015,0.12,0.045
"863",0.02,0.005,0.005,0.28,0.13,0.54,0.02
"864",0.665,0.01,0.075,0.035,0.075,0.09,0.05
"865",0.01,0.025,0.865,0.05,0.01,0.015,0.025
"866",0,0,0.015,0,0.015,0.005,0.965
"867",0,0.975,0,0,0.005,0.02,0
"868",0,0.615,0.12,0.215,0.015,0.03,0.005
"869",0.01,0.165,0.04,0.075,0.005,0.7,0.005
"870",0.005,0.11,0.09,0.565,0.165,0.05,0.015
"871",0,0.99,0.005,0.005,0,0,0
"872",0.01,0.045,0.025,0.13,0.12,0.66,0.01
"873",0.01,0.005,0.005,0.195,0.015,0.765,0.005
"874",0.025,0.01,0.005,0.375,0.015,0.565,0.005
"875",0.035,0.065,0.095,0.42,0.2,0.095,0.09
"876",0.16,0.05,0.07,0.24,0.165,0.165,0.15
"877",0,0.99,0,0.005,0,0,0.005
"878",0,1,0,0,0,0,0
"879",0,1,0,0,0,0,0
"880",0.005,0,0.05,0.055,0.82,0.045,0.025
"881",0.01,0.005,0.01,0.005,0.94,0.025,0.005
"882",0,0.005,0.005,0.035,0.935,0.015,0.005
"883",0.005,0.005,0.04,0.01,0.16,0.03,0.75
"884",0.04,0.02,0.05,0.04,0.075,0.74,0.035
"885",0,0.99,0.005,0,0,0,0.005
"886",0.77,0.005,0.03,0.085,0.015,0.065,0.03
"887",0.005,0.965,0.01,0.005,0.01,0,0.005
"888",0.02,0.005,0.035,0.33,0.075,0.525,0.01
"889",0.02,0.045,0.045,0.485,0.02,0.375,0.01
"890",0.065,0,0.125,0.025,0.21,0.31,0.265
"891",0.12,0.005,0.06,0.03,0.63,0.045,0.11
"892",0.035,0.035,0.52,0.115,0.14,0.03,0.125
"893",0.005,0,0.015,0.01,0.005,0.015,0.95
"894",0.02,0.01,0.01,0.835,0.015,0.11,0
"895",0.025,0.03,0.27,0.605,0.015,0.03,0.025
"896",0.93,0,0.005,0.02,0.005,0.025,0.015
"897",0.06,0.01,0.01,0.015,0.705,0.14,0.06
"898",0,1,0,0,0,0,0
"899",0.035,0,0.045,0.065,0.075,0.025,0.755
"900",0.16,0.02,0.135,0.495,0.035,0.12,0.035
"901",0.04,0.02,0.26,0.425,0.06,0.135,0.06
"902",0.085,0.025,0.09,0.55,0.015,0.185,0.05
"903",0.045,0.005,0.02,0.045,0.7,0.14,0.045
"904",0.04,0,0.035,0,0.025,0.035,0.865
"905",0.005,0,0.025,0.055,0.89,0.015,0.01
"906",0,0.93,0.015,0.03,0,0.005,0.02
"907",0.015,0.715,0.075,0.04,0.025,0.055,0.075
"908",0.945,0,0.015,0.005,0.005,0.02,0.01
"909",0.005,0.02,0.02,0.01,0.005,0,0.94
"910",0.01,0.025,0.79,0.11,0.005,0.015,0.045
"911",0.015,0.005,0.025,0.875,0,0.075,0.005
"912",0.01,0.005,0.02,0.805,0.02,0.12,0.02
"913",0.075,0.01,0.59,0.155,0.03,0.03,0.11
"914",0.105,0.015,0.11,0.1,0.07,0.36,0.24
"915",0,0.995,0,0.005,0,0,0
"916",0.005,0,0.005,0.02,0.955,0.015,0
"917",0,0.005,0.03,0.005,0.915,0.035,0.01
"918",0.02,0.005,0.01,0.045,0.035,0.025,0.86
"919",0,0,0.04,0.005,0.01,0.005,0.94
"920",0.005,0.04,0.1,0.825,0,0.025,0.005
"921",0.885,0.005,0.04,0.03,0.01,0.025,0.005
"922",0.91,0,0.005,0.01,0.005,0.055,0.015
"923",0.03,0.055,0,0.07,0.125,0.7,0.02
"924",0.025,0.02,0.05,0.025,0.06,0.02,0.8
"925",0.015,0.02,0.055,0.03,0.015,0.03,0.835
"926",0,0,0.035,0.01,0.04,0.015,0.9
"927",0.045,0.02,0.795,0.045,0.04,0.02,0.035
"928",0.015,0.025,0.02,0.72,0.08,0.125,0.015
"929",0.025,0,0.01,0.035,0.01,0.905,0.015
"930",0.005,0.865,0,0.025,0.01,0.05,0.045
"931",0,0.04,0.78,0.09,0.005,0.01,0.075
"932",0.035,0,0.025,0.02,0.02,0.02,0.88
"933",0.045,0.01,0.705,0.085,0.02,0.06,0.075
"934",0.89,0,0.035,0.015,0.01,0.005,0.045
"935",0.06,0.01,0.04,0.285,0.025,0.535,0.045
"936",0,0.02,0,0.01,0.955,0.015,0
"937",0.01,0,0.045,0.895,0.035,0.015,0
"938",0,1,0,0,0,0,0
"939",0,1,0,0,0,0,0
"940",0.005,0.105,0.045,0.055,0.585,0.125,0.08
"941",0,0.895,0.025,0,0.015,0.02,0.045
"942",0.01,0.015,0.025,0.705,0.005,0.205,0.035
"943",0.005,0,0.005,0.005,0.04,0.07,0.875
"944",0.945,0,0.01,0,0.02,0.025,0
"945",0.005,0.015,0.005,0.92,0.01,0.04,0.005
"946",0,1,0,0,0,0,0
"947",0.1,0.02,0.015,0.49,0.05,0.3,0.025
"948",0.02,0.015,0.055,0.125,0.07,0.575,0.14
"949",0.02,0.005,0.81,0.035,0.025,0.03,0.075
"950",0.005,0.02,0.07,0.05,0.02,0.02,0.815
"951",0.03,0.02,0.065,0.075,0.05,0.035,0.725
"952",0.095,0.005,0.17,0.6,0.05,0.05,0.03
"953",0.015,0,0.065,0.015,0.845,0.01,0.05
"954",0.04,0.28,0.5,0.06,0.065,0.03,0.025
"955",0.805,0,0.01,0.065,0.005,0.08,0.035
"956",0.005,0.025,0.04,0.045,0.845,0.02,0.02
"957",0.04,0.1,0.185,0.05,0.11,0.37,0.145
"958",0,1,0,0,0,0,0
"959",0.015,0,0.05,0.015,0.25,0.015,0.655
"960",0.095,0.005,0.03,0.225,0.1,0.425,0.12
"961",0.01,0,0.025,0.025,0.015,0,0.925
"962",0.015,0,0,0.035,0,0.95,0
"963",0,0.97,0.01,0.005,0.005,0.005,0.005
"964",0.565,0,0.075,0.06,0.09,0.125,0.085
"965",0.03,0.005,0.88,0.04,0.01,0.025,0.01
"966",0.005,0.075,0.025,0.045,0.8,0.05,0
"967",0.07,0.05,0.02,0.045,0.18,0.605,0.03
"968",0.015,0,0.03,0.005,0.085,0.01,0.855
"969",0.09,0,0.04,0.2,0.005,0.61,0.055
"970",0.815,0.005,0.03,0.025,0.005,0.085,0.035
"971",0.05,0.005,0.075,0.06,0.08,0.095,0.635
"972",0.105,0.045,0.6,0.105,0.05,0.06,0.035
"973",0.905,0,0.04,0.015,0.025,0.005,0.01
"974",0.955,0.005,0,0,0.01,0.025,0.005
"975",0.15,0.02,0.27,0.355,0.025,0.16,0.02
"976",0,0.975,0.015,0.005,0.005,0,0
"977",0.01,0.015,0.03,0.56,0.25,0.11,0.025
"978",0.585,0,0.05,0.075,0.065,0.145,0.08
